document_id,source_kind,source_role,definition_kind,source_path,raw_path,commit_hash,source_revision,doc_type,device_types,clusters,content_hash,included_reason
doc:0ac865ead211024124e052fa1f3adf96908a72c1db76297215bfdbf9d13bf8ca,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatSensorStructWithOwnedMembers.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatSensorStructWithOwnedMembers.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",78f1023806b92c5517708571237e3db75d9ce9572f3b1d172b80de49ca420a02,"[""scope component src/app/clusters/thermostat-server""]"
doc:d5a4503f7e1f856ef5cc6fc7ddaf1cfbf84f4511cb9752cdf20eb023f601be2b,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatSensorStructWithOwnedMembers.h,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatSensorStructWithOwnedMembers.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",0c7ce16eba987fed139326fae0bc34504b7d3557fbf8ab30ec8ce5efdc363bd2,"[""scope component src/app/clusters/thermostat-server""]"
doc:613cc73c2e2b5ed1f2303ad4f074646181cf4232066d765a17e7a03558e45c49,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatSuggestionStructWithOwnedMembers.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatSuggestionStructWithOwnedMembers.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",38a94c80509b6656119cd569b7f0719da37e8178e81421115d57fc7ad81b50e8,"[""scope component src/app/clusters/thermostat-server""]"
doc:a30c7c88c0fdd94e279feb43f07efa660488d10782be99b1c42a0877d83d58cf,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatSuggestionStructWithOwnedMembers.h,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatSuggestionStructWithOwnedMembers.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",7cbd41d09e3620c71383bc7b3b319df49858976f0f6032d7b612262b7194a964,"[""scope component src/app/clusters/thermostat-server""]"
doc:2efdc1d333fc3c29f154a29588b45860ba3eaf3cf945a08d4e6514c5c26f912a,repository,implementation,cluster,src/app/clusters/thermostat-user-interface-configuration-server/CodegenIntegration.cpp,raw/connectedhomeip/src/app/clusters/thermostat-user-interface-configuration-server/CodegenIntegration.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0204""]",95c18b7a1737a76855550e61607be6ea205780216794a93583550392045c075a,"[""scope component src/app/clusters/thermostat-user-interface-configuration-server""]"
doc:72f3f5ca4f0b546fce3d68fcdfcdc90da237f88767828486071347396c8aada1,repository,implementation,cluster,src/app/clusters/thermostat-user-interface-configuration-server/CodegenIntegration.h,raw/connectedhomeip/src/app/clusters/thermostat-user-interface-configuration-server/CodegenIntegration.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0204""]",cbfa04cfcd66b46ba2be24a4707765c4409d4631b9ce8d36e59f40ceeae5781b,"[""scope component src/app/clusters/thermostat-user-interface-configuration-server""]"
doc:ff33b539fd339f360ec6c024a9c0e8768e6f76d4e28efc4dc2ced036c2e13dc2,repository,documentation,none,src/app/clusters/thermostat-user-interface-configuration-server/README.md,raw/connectedhomeip/src/app/clusters/thermostat-user-interface-configuration-server/README.md,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",md,"[""0x0072"",""0x050F""]","[""0x0204""]",b64c0182770aec7ec62ffc981ae4d97df7cdde2a05126f4764186870e20be35d,"[""scope.source_sets""]"
doc:b351ced09f0c6e8966f34bb2ae40734aa8f58756f8165ef18e3d04d8f4700ae1,repository,implementation,cluster,src/app/clusters/thermostat-user-interface-configuration-server/ThermostatUserInterfaceConfigurationCluster.cpp,raw/connectedhomeip/src/app/clusters/thermostat-user-interface-configuration-server/ThermostatUserInterfaceConfigurationCluster.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0204""]",3bbdf07a2ad7f543be112a691fdcf4e84d522c0e3bac9465ec71861c6895a956,"[""scope component src/app/clusters/thermostat-user-interface-configuration-server""]"
doc:d224132cae2d47be9784ddaac647ac5e61c3003da7ef4632073f60b32160022c,repository,implementation,cluster,src/app/clusters/thermostat-user-interface-configuration-server/ThermostatUserInterfaceConfigurationCluster.h,raw/connectedhomeip/src/app/clusters/thermostat-user-interface-configuration-server/ThermostatUserInterfaceConfigurationCluster.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0204""]",5dc03d10ec438f76f0d939e22d50c07155d100043b1fc4136fe913249c589e5a,"[""scope component src/app/clusters/thermostat-user-interface-configuration-server""]"
doc:9700b59f8f3f33f463eb6bfe0b60e4e8ee5219767b513b893747bfd06211c5e8,repository,implementation,cluster,src/app/clusters/thermostat-user-interface-configuration-server/ThermostatUserInterfaceConfigurationDelegate.h,raw/connectedhomeip/src/app/clusters/thermostat-user-interface-configuration-server/ThermostatUserInterfaceConfigurationDelegate.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0204""]",81725dec950fbcb053f7f781f49d25649fb75e9dda82b6b1a2bcb1d42a0bb244,"[""scope component src/app/clusters/thermostat-user-interface-configuration-server""]"
doc:dc5c46ce0c1ad9e9c5a21b9c7f687278dbfa29267535dcf958da1be5f5290f6d,repository,implementation,cluster,src/app/clusters/user-label-server/CodegenIntegration.cpp,raw/connectedhomeip/src/app/clusters/user-label-server/CodegenIntegration.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x002D"",""0x0070"",""0x0071"",""0x0072"",""0x0073"",""0x0074"",""0x0075"",""0x0077"",""0x0078"",""0x0079"",""0x007A"",""0x007C"",""0x007D"",""0x050F""]","[""0x0041""]",43090ba1f100687c1d591402d1ec448a1913f7de52e3aca137981cc440a67f66,"[""scope component src/app/clusters/user-label-server""]"
doc:2f0a66599aaaee7c88d209bd3cedff5c493dc84f9e937ca5763f66f7ee6b1fd1,repository,implementation,cluster,src/app/clusters/user-label-server/UserLabelCluster.cpp,raw/connectedhomeip/src/app/clusters/user-label-server/UserLabelCluster.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x002D"",""0x0070"",""0x0071"",""0x0072"",""0x0073"",""0x0074"",""0x0075"",""0x0077"",""0x0078"",""0x0079"",""0x007A"",""0x007C"",""0x007D"",""0x050F""]","[""0x0041""]",869eba617a177df310d8c26326c38cbec08145352752aacf716ca8b06e1f7686,"[""scope component src/app/clusters/user-label-server""]"
doc:43fece368cf864a290f1f82548cb038db775c7689ab16925114c51a259dc522f,repository,implementation,cluster,src/app/clusters/user-label-server/UserLabelCluster.h,raw/connectedhomeip/src/app/clusters/user-label-server/UserLabelCluster.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x002D"",""0x0070"",""0x0071"",""0x0072"",""0x0073"",""0x0074"",""0x0075"",""0x0077"",""0x0078"",""0x0079"",""0x007A"",""0x007C"",""0x007D"",""0x050F""]","[""0x0041""]",bf3e70fcc67fd30d492807e10b536045bd1566c0f0431ca5ce3a5cf98f8f58cc,"[""scope component src/app/clusters/user-label-server""]"
doc:1ae28099c66a985337bcae4d5e63fdc4c0bccc7838fd758d14a2974e7f29c30b,repository,implementation,cluster,src/app/clusters/water-heater-management-server/CodegenIntegration.cpp,raw/connectedhomeip/src/app/clusters/water-heater-management-server/CodegenIntegration.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x050F""]","[""0x0094""]",d7f4eac86187465a308ad77ab1d5e8881f1086e6a5fae8d3073aab5a0db6df7d,"[""scope component src/app/clusters/water-heater-management-server""]"
doc:64bdb2bf46b42574428790fe247e5eae92e2228b713eed3a12641b99170f6297,repository,implementation,cluster,src/app/clusters/water-heater-management-server/CodegenIntegration.h,raw/connectedhomeip/src/app/clusters/water-heater-management-server/CodegenIntegration.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x050F""]","[""0x0094""]",f43a9532bfeeb0a0693bd8322ec8a34845f1c18729541d6dce27d7ef927b20d7,"[""scope component src/app/clusters/water-heater-management-server""]"
doc:5cf8b878f2b91181f7916aad0205db6d7bc6a1a3c7c19ea4f56baa5f254015ec,repository,implementation,cluster,src/app/clusters/water-heater-management-server/Delegate.cpp,raw/connectedhomeip/src/app/clusters/water-heater-management-server/Delegate.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x050F""]","[""0x0094""]",5d06251f016e8d8bddeeab2a578e21f1f04b0a8e8b5c11ff4e2bc43e199924b4,"[""scope component src/app/clusters/water-heater-management-server""]"
doc:a39a15a404c346f42576556206ace059bdceab8398e19c0800e40dab040f6c8f,repository,implementation,cluster,src/app/clusters/water-heater-management-server/Delegate.h,raw/connectedhomeip/src/app/clusters/water-heater-management-server/Delegate.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x050F""]","[""0x0094""]",e4963e50ba244239a585e0e6d3c44363d7457bc2cbcbe47871ba45756fddc8c2,"[""scope component src/app/clusters/water-heater-management-server""]"
doc:5d5edd4757f3f91ffa5a90dc3b34f7d478322d464fe5c7fe4e8b0f50ca55f7b9,repository,implementation,cluster,src/app/clusters/water-heater-management-server/WaterHeaterManagementCluster.cpp,raw/connectedhomeip/src/app/clusters/water-heater-management-server/WaterHeaterManagementCluster.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x050F""]","[""0x0094""]",16e31162f8bea897b775accba2f971004bd96a63f74f51c9ba2c28bb0ccaf90d,"[""scope component src/app/clusters/water-heater-management-server""]"
doc:8482fe6f820da251bf48e4be621e9b5e130891ebf214088d8ef9be0e8ef860e3,repository,implementation,cluster,src/app/clusters/water-heater-management-server/WaterHeaterManagementCluster.h,raw/connectedhomeip/src/app/clusters/water-heater-management-server/WaterHeaterManagementCluster.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x050F""]","[""0x0094""]",334a3ea57ac66ba2417c90394302ee3b9a5b3a864aadeda7103086263861f294,"[""scope component src/app/clusters/water-heater-management-server""]"
doc:da29649a5dc6e9d207f2fdea133dfb9ceee55bce6130d708a43f5cd0da93d60b,repository,implementation,cluster,src/app/clusters/water-heater-management-server/WaterHeaterManagementTestEventTriggerHandler.h,raw/connectedhomeip/src/app/clusters/water-heater-management-server/WaterHeaterManagementTestEventTriggerHandler.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x050F""]","[""0x0094""]",9e8a12f33b948964999b5e050a6b2c2edf959b31c29ce4f818a93243ef8a38e1,"[""scope component src/app/clusters/water-heater-management-server""]"
doc:3ac4acaef5a0e7b4c01be7655839df09b7f7e9eaa0ce8c53b128d1d6c70ab621,repository,implementation,cluster,src/app/clusters/water-heater-management-server/water-heater-management-server.h,raw/connectedhomeip/src/app/clusters/water-heater-management-server/water-heater-management-server.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x050F""]","[""0x0094""]",7e4800e1f3de5751b59f4e19ec5f4002c5e7f5a5c8602d7fe137aa367759a5ab,"[""scope component src/app/clusters/water-heater-management-server""]"
doc:12416b7465569368c6d3145e6ea6af99ac46104b34a315b7afd8d7ef9e6aabb7,repository,implementation,framework_contract,src/app/server-cluster/DefaultServerCluster.h,raw/connectedhomeip/src/app/server-cluster/DefaultServerCluster.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x002D"",""0x0070"",""0x0071"",""0x0072"",""0x0073"",""0x0074"",""0x0075"",""0x0077"",""0x0078"",""0x0079"",""0x007A"",""0x007C"",""0x007D"",""0x050F""]","[""0x0003"",""0x0004"",""0x0006"",""0x001D"",""0x001E"",""0x0040"",""0x0041"",""0x004A"",""0x0051"",""0x0052"",""0x0053"",""0x0054"",""0x0055"",""0x0056"",""0x0057"",""0x0059"",""0x005D"",""0x005E"",""0x005F"",""0x0060"",""0x0061"",""0x0062"",""0x0063"",""0x0064"",""0x0071"",""0x0072"",""0x0079"",""0x0094"",""0x009E"",""0x0150"",""0x0201"",""0x0202"",""0x0204"",""0x0205"",""0x0402"",""0x0405""]",f1c881bf49ca9787c309efa4bd08239cd87daef09b279ee627ff3c72a93aca0a,"[""scope.source_sets""]"
doc:cc0fc7d8449888827428010afea80231ae3fe2502cf0946affeecf4f9684b0f9,repository,sdk_codegen,cluster,src/app/zap-templates/zcl/data-model/chip/binding-cluster.xml,raw/connectedhomeip/src/app/zap-templates/zcl/data-model/chip/binding-cluster.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x001E"",""entity_kind"":""cluster"",""line_start"":42,""locator"":""/configurator/cluster/globalAttribute[@code=\""0xFFFD\""]"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""1""}]}",xml,"[""0x002D"",""0x0070"",""0x0071"",""0x0072"",""0x0073"",""0x0074"",""0x0075"",""0x0077"",""0x0078"",""0x0079"",""0x007A"",""0x007C"",""0x007D"",""0x050F""]","[""0x001E""]",8135fb63ae10f43eebdd3513541e046fa6e28ed8be75f4e084352b00bf2cfce3,"[""scope.source_sets""]"
doc:6801394ec881af48f357f2e3e9ed6c464993357f84c5eb26b547100658b33856,repository,sdk_codegen,cluster,src/app/zap-templates/zcl/data-model/chip/descriptor-cluster.xml,raw/connectedhomeip/src/app/zap-templates/zcl/data-model/chip/descriptor-cluster.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x001D"",""entity_kind"":""cluster"",""line_start"":40,""locator"":""/configurator/cluster/globalAttribute[@code=\""0xFFFD\""]"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""3""}]}",xml,"[""0x002D"",""0x0070"",""0x0071"",""0x0072"",""0x0073"",""0x0074"",""0x0075"",""0x0077"",""0x0078"",""0x0079"",""0x007A"",""0x007C"",""0x007D"",""0x050F""]","[""0x001D""]",c0059cb4b915c67a8b24f846498ee1a943779dd77b92b35224f24bf02f99d182,"[""scope.source_sets""]"
doc:e1958aeadd307b42067afc61daf0e0eca98044dc0438e8bcd3c9fcf65311b479,repository,sdk_codegen,cluster,src/app/zap-templates/zcl/data-model/chip/dishwasher-alarm-cluster.xml,raw/connectedhomeip/src/app/zap-templates/zcl/data-model/chip/dishwasher-alarm-cluster.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x005D"",""entity_kind"":""cluster"",""line_start"":44,""locator"":""/configurator/cluster/globalAttribute[@code=\""0xFFFD\""]"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""1""}]}",xml,"[""0x0075""]","[""0x005D""]",17861bba54eb80b210de1d516946f5006e4d99c65698f44d51546dd0b7a72094,"[""scope.source_sets""]"
doc:6a1dfb0163c523e8a5ab05e485fe1b3db32ffb6ae1cc5752f7309f5d83ee3972,repository,sdk_codegen,cluster,src/app/zap-templates/zcl/data-model/chip/dishwasher-mode-cluster.xml,raw/connectedhomeip/src/app/zap-templates/zcl/data-model/chip/dishwasher-mode-cluster.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0059"",""entity_kind"":""cluster"",""line_start"":63,""locator"":""/configurator/cluster/globalAttribute[@code=\""0xFFFD\""]"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""4""}]}",xml,"[""0x0075""]","[""0x0059""]",7a7b3983ef4a81a757f0f942a4f9e0d3058fe25d4cc4b128acfbd51b2edb3a57,"[""scope.source_sets""]"
doc:51bc268b291c0549ce6cebcd48b4c2789da3de13982e942e75f5126b840f8baf,repository,sdk_codegen,cluster,src/app/zap-templates/zcl/data-model/chip/fan-control-cluster.xml,raw/connectedhomeip/src/app/zap-templates/zcl/data-model/chip/fan-control-cluster.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0202"",""entity_kind"":""cluster"",""line_start"":80,""locator"":""/configurator/cluster/globalAttribute[@code=\""0xFFFD\""]"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""7""}]}",xml,"[""0x002D"",""0x0072"",""0x0079"",""0x007A"",""0x007D""]","[""0x0202""]",8df03aa0dc27e2fd09d6ddb4425297ce09a5b388dd65a7186d51b29bdfd1b81a,"[""scope.source_sets""]"
doc:41745a129d04764d846293e63624ed6d168d64d0b82dd0e91817a89f40f72539,repository,sdk_codegen,cluster,src/app/zap-templates/zcl/data-model/chip/fixed-label-cluster.xml,raw/connectedhomeip/src/app/zap-templates/zcl/data-model/chip/fixed-label-cluster.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0040"",""entity_kind"":""cluster"",""line_start"":42,""locator"":""/configurator/cluster/globalAttribute[@code=\""0xFFFD\""]"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""1""}]}",xml,"[""0x002D"",""0x0070"",""0x0071"",""0x0072"",""0x0073"",""0x0074"",""0x0075"",""0x0077"",""0x0078"",""0x0079"",""0x007A"",""0x007C"",""0x007D"",""0x050F""]","[""0x0040""]",034508ded61d2f3e18e50f4c99e09a87e0c62b7683abf96176a17d644caf681d,"[""scope.source_sets""]"
doc:7dd9680403955760fc5b5069b2c27219304af2bf152b752f5361fbc3699da9ec,repository,sdk_codegen,cluster,src/app/zap-templates/zcl/data-model/chip/groups-cluster.xml,raw/connectedhomeip/src/app/zap-templates/zcl/data-model/chip/groups-cluster.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0004"",""entity_kind"":""cluster"",""line_start"":39,""locator"":""/configurator/cluster/globalAttribute[@code=\""0xFFFD\""]"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""5""}]}",xml,"[""0x002D"",""0x0072""]","[""0x0004""]",3bec7111114a3548d70a9d1a3f90153399c19690531a22177b3e010b50ebae2a,"[""scope.source_sets""]"
doc:aaf37ac8d4e1a0b97fdddae96d607b9cbe02eb3da559aa586fe6fddb89b9d678,repository,sdk_codegen,cluster,src/app/zap-templates/zcl/data-model/chip/humidistat-cluster.xml,raw/connectedhomeip/src/app/zap-templates/zcl/data-model/chip/humidistat-cluster.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0205"",""entity_kind"":""cluster"",""line_start"":56,""locator"":""/configurator/cluster/globalAttribute[@code=\""0xFFFD\""]"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""1""}]}",xml,"[""0x007D""]","[""0x0205""]",485bad7818162b089925df082671eb8f45bf59c1808c7a7234ebfdeebdb54324,"[""scope.source_sets""]"
